placeName,kakaoPlaceId,primaryType,primaryTypeName,collectionTypes,skinTreatmentConfidence,skinTreatmentSignals,categoryName,categoryGroupCode,categoryGroupName,phone,addressName,roadAddressName,mapX,mapY,placeUrl
호텔세느,412789599,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-2052-0551,서울 강남구 역삼동 628-12,서울 강남구 논현로 533,127.035095818276,37.5039472874883,http://place.map.kakao.com/412789599
호텔스쿨코리아,14563775,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,,서울 강남구 역삼동 619-17,서울 강남구 테헤란로1길 44,127.027074116829,37.5012788174679,http://place.map.kakao.com/14563775
호텔스타,14611300,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-561-9442,서울 강남구 역삼동 736-53,서울 강남구 논현로87길 17,127.035442069084,37.4995394636671,http://place.map.kakao.com/14611300
호텔스타,1976356901,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-3453-8656,서울 강남구 삼성동 141-21,서울 강남구 선릉로92길 8,127.04939199204743,37.505304495097036,http://place.map.kakao.com/1976356901
호텔스타프리미어 역삼,966048026,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-558-3180,서울 강남구 역삼동 677-19,서울 강남구 테헤란로33길 6-11,127.040347304532,37.502698618855,http://place.map.kakao.com/966048026
호텔야자 강남논현점,1387863917,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,,서울 강남구 논현동 237-9,서울 강남구 봉은사로37길 6,127.03725157690359,37.50881565890693,http://place.map.kakao.com/1387863917
호텔엔트라 강남,597502026,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-500-1500,서울 강남구 청담동 48-3,서울 강남구 도산대로 508,127.0484665135331,37.52401872735025,http://place.map.kakao.com/597502026
호텔예스,761473627,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-508-0678,서울 강남구 역삼동 719-32,서울 강남구 언주로87길 23,127.041151688776,37.5011630275466,http://place.map.kakao.com/761473627
호텔유리앤,1334116752,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-500-2300,서울 강남구 삼성동 158,서울 강남구 삼성로96길 20,127.057569468606,37.508926436627,http://place.map.kakao.com/1334116752
호텔인나인,970658221,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-311-9000,서울 강남구 삼성동 91-28,서울 강남구 영동대로 618,127.06006302442361,37.51552595126175,http://place.map.kakao.com/970658221
호텔카푸치노,27169099,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-2038-9501,서울 강남구 논현동 206-1,서울 강남구 봉은사로 155,127.03150850797986,37.50683151565546,http://place.map.kakao.com/27169099
호텔캘리포니아,16472722,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,,서울 강남구 삼성동 142-12,서울 강남구 선릉로100길 52,127.05144903905901,37.50666323380119,http://place.map.kakao.com/16472722
호텔컬리넌 개포점,1918179243,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-2058-1558,서울 강남구 개포동 1229-8,서울 강남구 논현로 74-1,127.045922845909,37.4768773088294,http://place.map.kakao.com/1918179243
호텔컬리넌 대치,1679453569,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,,서울 강남구 대치동 891-35,서울 강남구 테헤란로78길 14-16,127.054245999125,37.5051077486518,http://place.map.kakao.com/1679453569
호텔컬리넌 역삼,19883669,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-562-3520,서울 강남구 역삼동 720-23,서울 강남구 언주로87길 11,127.0421040266785,37.50135640821829,http://place.map.kakao.com/19883669
호텔크레센도 서울,485733859,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-6230-8800,서울 강남구 삼성동 113-5,서울 강남구 봉은사로 428,127.04689261367498,37.510854802345044,http://place.map.kakao.com/485733859
호텔페이토 삼성,10095141,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-6936-8100,서울 강남구 삼성동 158-13,서울 강남구 테헤란로87길 9,127.05871822555,37.508453744724,http://place.map.kakao.com/10095141
호텔펠리스,16473666,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,,서울 강남구 역삼동 718-15,서울 강남구 테헤란로28길 3-8,127.039314956789,37.5009185794944,http://place.map.kakao.com/16473666
호텔하이랜드,8142623,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-541-1250,서울 강남구 논현동 7-1,서울 강남구 도산대로 166,127.026786320484,37.5187475596591,http://place.map.kakao.com/8142623
화이트린넨하우스,749665681,accommodation,숙박시설,accommodation,,,여행 > 숙박,AD5,숙박,010-8500-9069,서울 강남구 논현동 6-9,서울 강남구 논현로149길 40,127.02529734951,37.5177423682555,http://place.map.kakao.com/749665681
화이트모텔,19761661,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-564-5286,서울 강남구 역삼동 678-8,서울 강남구 테헤란로33길 13-8,127.038537765137,37.502619934546,http://place.map.kakao.com/19761661
휘닉스호텔앤리조트,358761477,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,,서울 강남구 논현동 6-13,서울 강남구 도산대로 156,127.025734109926,37.5181242993211,http://place.map.kakao.com/358761477
휴호텔,12669723,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,,서울 강남구 논현동 116,서울 강남구 학동로43길 8,127.037481695273,37.5166399059704,http://place.map.kakao.com/12669723
희앤썬,612185343,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-2050-6000,서울 강남구 역삼동 642,서울 강남구 테헤란로25길 10,127.035424778917,37.501241469227,http://place.map.kakao.com/612185343
AC 호텔 바이 메리어트 서울 강남,650936181,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔 > 메리어트호텔,AD5,숙박,02-2050-6000,서울 강남구 역삼동 642,서울 강남구 테헤란로25길 10,127.03542025313,37.5012369655547,http://place.map.kakao.com/650936181
AC팰리스,2046252136,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-568-9125,서울 강남구 역삼동 719-16,서울 강남구 언주로89길 25,127.040788823374,37.501453277277,http://place.map.kakao.com/2046252136
CC게스트하우스 NO.1,116603667,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 게스트하우스,AD5,숙박,,서울 강남구 역삼동 832-29,서울 강남구 역삼로2길 15,127.031698053506,37.4923613061514,http://place.map.kakao.com/116603667
CF모텔,7981085,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,,서울 강남구 역삼동 720-33,서울 강남구 언주로85길 10,127.042296226045,37.5012563279081,http://place.map.kakao.com/7981085
FN하우스,1173767951,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 게스트하우스,AD5,숙박,,서울 강남구 신사동 634-8,서울 강남구 언주로168길 6-7,127.034083449062,37.5259717207282,http://place.map.kakao.com/1173767951
JG하우스 가로수점,1648229066,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 게스트하우스,AD5,숙박,010-3589-8879,서울 강남구 신사동 542-8,서울 강남구 도산대로15길 21,127.023632882193,37.5196636519405,http://place.map.kakao.com/1648229066
JG하우스 서울가로수점,220375588,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 게스트하우스,AD5,숙박,,서울 강남구 신사동 542-8,서울 강남구 도산대로15길 21,127.023646455369,37.5196600452114,http://place.map.kakao.com/220375588
JS무인호텔,904937425,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-562-9181,서울 강남구 삼성동 142-13,서울 강남구 선릉로92길 37-5,127.05145791633772,37.50641455254583,http://place.map.kakao.com/904937425
K그랜드호스텔 강남1호점,1277922253,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 게스트하우스,AD5,숙박,070-8146-0008,서울 강남구 논현동 198-20,서울 강남구 강남대로112길 11,127.025234413006,37.505517555042,http://place.map.kakao.com/1277922253
L7 강남 바이 롯데호텔,83448418,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔 > 롯데호텔,AD5,숙박,02-2011-1000,서울 강남구 삼성동 142-42,서울 강남구 테헤란로 415,127.05175378791695,37.505764798611686,http://place.map.kakao.com/83448418
MUL호텔,1835539409,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,,서울 강남구 역삼동 659-7,서울 강남구 논현로 548,127.03529767811197,37.5051149303268,http://place.map.kakao.com/1835539409
NGP,14561864,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,,서울 강남구 역삼동 736-49,서울 강남구 논현로87길 15-8,127.035604732295,37.4991501800833,http://place.map.kakao.com/14561864
UH 스위트 더 선릉,2017799853,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,,서울 강남구 역삼동 705-26,서울 강남구 선릉로 507,127.04837502677778,37.50496703896107,http://place.map.kakao.com/2017799853
UH 스위트 더 코엑스,1061424534,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,0503-7151-4753,서울 강남구 삼성동 142-48,서울 강남구 선릉로92길 37-1,127.0515957095342,37.50614148789667,http://place.map.kakao.com/1061424534
UH 플랫 시그니처 강남,898905938,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,010-9677-7276,서울 강남구 역삼동 823-40,서울 강남구 테헤란로10길 11,127.03267088524707,37.49837976651499,http://place.map.kakao.com/898905938
XYM프리미어호텔,981088828,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-553-6333,서울 강남구 역삼동 718-18,서울 강남구 테헤란로28길 3-12,127.0396520241311,37.50102478553413,http://place.map.kakao.com/981088828
2001호텔,27059438,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-594-2001,서울 서초구 방배동 769-10,서울 서초구 방배중앙로 174,126.98625040965317,37.49467313865913,http://place.map.kakao.com/27059438
30개월호텔,644919679,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,0507-1337-0163,서울 서초구 양재동 8-11,서울 서초구 남부순환로358길 26,127.03868879111427,37.48407535726189,http://place.map.kakao.com/644919679
강남 세븐호스텔,1835898929,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,,서울 서초구 방배동 901-2,서울 서초구 방배로 130,126.995169726231,37.4857953109607,http://place.map.kakao.com/1835898929
강남아르누보씨티,26989073,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-580-7300,서울 서초구 서초동 1330-4,서울 서초구 서초대로74길 49,127.02810367141083,37.493350620756644,http://place.map.kakao.com/26989073
강남역 게스트하우스SJ,22106528,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 게스트하우스,AD5,숙박,,서울 서초구 서초동 1319-13,서울 서초구 강남대로 375,127.027814143163,37.4962798626782,http://place.map.kakao.com/22106528
그린게스트하우스,26988442,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 게스트하우스,AD5,숙박,,서울 서초구 서초동 1515-12,서울 서초구 명달로22길 16,127.005097162973,37.4865052942505,http://place.map.kakao.com/26988442
글램핑과카라반,25539128,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 야영,캠핑장",AD5,숙박,02-2038-3009,서울 서초구 서초동 1308-26,서울 서초구 서초대로73길 42,127.024368916849,37.5011244334703,http://place.map.kakao.com/25539128
나인스호텔,1071016303,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-3471-2223,서울 서초구 서초동 1594-6,서울 서초구 반포대로14길 51,127.013577312231,37.4862487377322,http://place.map.kakao.com/1071016303
뉴코지스테이 강남,287943233,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 게스트하우스,AD5,숙박,0502-5552-7851,서울 서초구 서초동 1523-15,서울 서초구 반포대로21길 51,127.00815228608,37.4864249332083,http://place.map.kakao.com/287943233
더 리버사이드호텔,23201274,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-6710-1100,서울 서초구 잠원동 6-1,서울 서초구 강남대로107길 6,127.01808524804517,37.51856901180077,http://place.map.kakao.com/23201274
더캡슐 반포,916244551,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,070-8095-4126,서울 서초구 반포동 742-13,서울 서초구 주흥3길 13,127.019803105517,37.5042139346513,http://place.map.kakao.com/916244551
데이즈호텔 제주 시티,26535261,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,,서울 서초구 양재동 11-17,서울 서초구 남부순환로 2614,127.036674156959,37.4844742455426,http://place.map.kakao.com/26535261
라바호텔,13148930,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-3471-0321,서울 서초구 서초동 1594-5,서울 서초구 효령로53길 40,127.013613538745,37.4864938077948,http://place.map.kakao.com/13148930
라온하우스,1732947103,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 게스트하우스,AD5,숙박,,서울 서초구 잠원동 12-12,서울 서초구 강남대로101길 18-8,127.018510214254,37.5171273405512,http://place.map.kakao.com/1732947103
라트리호텔 신사역점,27299076,accommodation,숙박시설,accommodation,,,"여행 > 숙박 > 여관,모텔",AD5,숙박,02-543-0108,서울 서초구 잠원동 14-14,서울 서초구 나루터로 77,127.01821580745566,37.5158659812943,http://place.map.kakao.com/27299076
로이움지젤 서초애비뉴,1368669089,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,02-525-1052,서울 서초구 서초동 1591-8,서울 서초구 반포대로16길 30,127.012573223522,37.4860281018347,http://place.map.kakao.com/1368669089
르컬렉티브 강남 예술의전당 로이움,2061129020,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,070-8655-2747,서울 서초구 서초동 1591-8,서울 서초구 반포대로16길 30,127.012503140839,37.4861470423607,http://place.map.kakao.com/2061129020
르컬렉티브 강남 예술의전당 시그니티,1960969765,accommodation,숙박시설,accommodation,,,여행 > 숙박 > 호텔,AD5,숙박,070-8655-2714,서울 서초구 서초동 1595-1,서울 서초구 효령로53길 50,127.013771939574,37.4870596225493,http://place.map.kakao.com/1960969765
메가스테이 양재시민의숲,739214145,accommodation,숙박시설,accommodation,,,여행 > 숙박,AD5,숙박,02-517-0117,서울 서초구 양재동 290-8,서울 서초구 동산로 75,127.046924173859,37.4727214577502,http://place.map.kakao.com/739214145
